spp	x	y
Oenocarpus bataua	-66.925056	1.279583
Oenocarpus bataua	-73.63	-4.93
Oenocarpus bataua	-73.62	-4.89
Oenocarpus bataua	-74.95	-7.37
Oenocarpus bataua	-74.93	-7.38
Oenocarpus bataua	-74.99	-7.26
Oenocarpus bataua	-74.94	-7.2
Oenocarpus bataua	-75.08	-7.02
Oenocarpus bataua	-74.99	-6.92
Oenocarpus bataua	-75.21	-6.91
Oenocarpus bataua	-75.28	-6.89
Oenocarpus bataua	-72.5	-3.44
Oenocarpus bataua	-68.32	3.99
Oenocarpus bataua	-69.04	3.63
Oenocarpus bataua	-69.04	3.62
Oenocarpus bataua	-69.17	3.6
Oenocarpus bataua	-69.56	3.55
Oenocarpus bataua	-69.57	3.54
Oenocarpus bataua	-69.59	3.56
Oenocarpus bataua	-69.6	3.54
Oenocarpus bataua	-69.63	3.55
Oenocarpus bataua	-69.63	3.54
Oenocarpus bataua	-71.883391	6.485776
Oenocarpus bataua	-73.53	-4.92
Oenocarpus bataua	-73.56	-4.92
Oenocarpus bataua	-74.19	-9.88
Oenocarpus bataua	-74.19	-9.87
Oenocarpus bataua	-74.21	-9.9
Oenocarpus bataua	-73.89	-9.93
Oenocarpus bataua	-73.89	-9.96
Oenocarpus bataua	-73.87	-10.07
Oenocarpus bataua	-73.92	-10.07
Oenocarpus bataua	-73.99	-10.31
Oenocarpus bataua	-73.76	-10.81
Oenocarpus bataua	-73.88	-10.59
Oenocarpus bataua	-73.91	-9.83
Oenocarpus bataua	-73.91	-9.84
Oenocarpus bataua	-73.82	-9.78
Oenocarpus bataua	-73.86	-9.81
Oenocarpus bataua	-73.74	-9.72
Oenocarpus bataua	-74.14	-9.88
Oenocarpus bataua	-74.76	-3.52
Oenocarpus bataua	-74.91	-3.37
Oenocarpus bataua	-74.92	-3.37
Oenocarpus bataua	-74.81	-3.4
Oenocarpus bataua	-74.82	-3.42
Oenocarpus bataua	-74.67	-3.5
Oenocarpus bataua	-74.58	-3.62
Oenocarpus bataua	-74.52	-3.73
Oenocarpus bataua	-74.42	-3.74
Oenocarpus bataua	-74.37	-3.76
Oenocarpus bataua	-74.33	-3.83
Oenocarpus bataua	-74.29	-3.91
Oenocarpus bataua	-73.74	-4.97
Oenocarpus bataua	-73.8	-5.02
Oenocarpus bataua	-73.79	-5.02
Oenocarpus bataua	-73.63	-4.89
Oenocarpus bataua	-75.17	-3.75
Oenocarpus bataua	-75.35	-3.65
Oenocarpus bataua	-74.76	-3.81
Oenocarpus bataua	-74.8	-3.79
Oenocarpus bataua	-74.27	-3.97
Oenocarpus bataua	-73.68	-3.93
Oenocarpus bataua	-74.04	-3.8
Oenocarpus bataua	-74.41	-3.5
Oenocarpus bataua	-74.49	-3.47
Oenocarpus bataua	-74.3	-3.61
Oenocarpus bataua	-74.3	-3.66
Oenocarpus bataua	-74.26	-3.63
Oenocarpus bataua	-74.21	-3.67
Oenocarpus bataua	-74.2	-3.67
Oenocarpus bataua	-74.2	-3.66
Oenocarpus bataua	-73.19	-4.22
Oenocarpus bataua	-73.2	-4.33
Oenocarpus bataua	-73.18	-4.2
Oenocarpus bataua	-73.443	-4
Oenocarpus bataua	-73.53	-4.32
Oenocarpus bataua	-73.56	-4.38
Oenocarpus bataua	-73.3	-3.65
Oenocarpus bataua	-73.36	-3.63
Oenocarpus bataua	-73.78	-3.88
Oenocarpus bataua	-73.78	-3.87
Oenocarpus bataua	-74.29	-3.67
Oenocarpus bataua	-74.26	-3.6
Oenocarpus bataua	-74.25	-3.63
Oenocarpus bataua	-74.06	-3.8
Oenocarpus bataua	-73.93	-3.92
Oenocarpus bataua	-73.19	-4.36
Oenocarpus bataua	-73.14	-4.38
Oenocarpus bataua	-73.15	-4.36
Oenocarpus bataua	-73.05	-3.74
Oenocarpus bataua	-72.92	-3.89
Oenocarpus bataua	-72.98	-3.83
Oenocarpus bataua	-73	-3.78
Oenocarpus bataua	-73	-3.66
Oenocarpus bataua	-73.01	-3.66
Oenocarpus bataua	-72.97	-3.62
Oenocarpus bataua	-73.7	-3.82
Oenocarpus bataua	-73.8	-3.72
Oenocarpus bataua	-74.07	-3.55
Oenocarpus bataua	-74.06	-3.54
Oenocarpus bataua	-73.98	-3.63
Oenocarpus bataua	-73.85	-3.65
Oenocarpus bataua	-73.13	-3.95
Oenocarpus bataua	-73.59	-4.42
Oenocarpus bataua	-73.64	-4.55
Oenocarpus bataua	-73.47	-4
Oenocarpus bataua	-73.76	-4.28
Oenocarpus bataua	-73.71	-4.28
Oenocarpus bataua	-73.43	-3.98
Oenocarpus bataua	-73.59	-4.46
Oenocarpus bataua	-67.18305	-11.55833
Oenocarpus bataua	-70.904444	1.393889
Oenocarpus bataua	-72.92	-3.23
Oenocarpus bataua	-73.11	-3.41
Oenocarpus bataua	-73.17	-3.52
Oenocarpus bataua	-73.52	-2.89
Oenocarpus bataua	-73.47	-2.93
Oenocarpus bataua	-73.43	-3
Oenocarpus bataua	-73.43	-2.99
Oenocarpus bataua	-73.39	-3.04
Oenocarpus bataua	-73.24	-3.11
Oenocarpus bataua	-73.05	-3.34
Oenocarpus bataua	-72.88	-3.26
Oenocarpus bataua	-72.85	-3.28
Oenocarpus bataua	-72.79	-3.29
Oenocarpus bataua	-70.0939	-12.5709
Oenocarpus bataua	-70.184917	-2.523417
Oenocarpus bataua	-68.242	-13.785
Oenocarpus bataua	-67.637	-14.394
Oenocarpus bataua	-78.75	1.2167
Oenocarpus bataua	-74.11416	-8.522718
Oenocarpus bataua	-68.26	-13.77
Oenocarpus bataua	-68	-13.96
Oenocarpus bataua	-68.01	-13.96
Oenocarpus bataua	-67.98	-13.95
Oenocarpus bataua	-67.86	-14.09
Oenocarpus bataua	-67.79	-14.21
Oenocarpus bataua	-67.61	-14.41
Oenocarpus bataua	-67.62	-14.42
Oenocarpus bataua	-67.63	-14.37
Oenocarpus bataua	-67.6	-14.36
Oenocarpus bataua	-75.628111	1.620556
Oenocarpus bataua	-75.146	-3.807
Oenocarpus bataua	-75.12	-3.8
Oenocarpus bataua	-75.16	-3.84
Oenocarpus bataua	-75.17	-3.82
