spp	x	y
Euterpe oleracea	-48.916778	-1.740056
Euterpe oleracea	-50.239722	-5.5075
Euterpe oleracea	-74.207333	7.053333
Euterpe oleracea	-52.771958	3.169007
Euterpe oleracea	-53.358887	2.666993
Euterpe oleracea	-53.010357	2.765672
Euterpe oleracea	-53.17214	2.736127
Euterpe oleracea	-53.533403	2.861655
Euterpe oleracea	-53.390388	3.20076
Euterpe oleracea	-53.323123	2.693598
Euterpe oleracea	-52.673522	3.639626
Euterpe oleracea	-53.730995	3.329962
Euterpe oleracea	-52.742167	3.118995
Euterpe oleracea	-52.779288	2.897748
Euterpe oleracea	-52.756817	2.950123
Euterpe oleracea	-52.76638	3.15692
Euterpe oleracea	-53.549878	2.806573
Euterpe oleracea	-53.071685	2.746357
Euterpe oleracea	-53.48227	3.15917
Euterpe oleracea	-53.262643	2.717208
Euterpe oleracea	-52.70457	3.052189
Euterpe oleracea	-52.714193	3.041168
Euterpe oleracea	-53.517623	2.894407
Euterpe oleracea	-53.65519	3.48049
Euterpe oleracea	-52.465278	4.41917
Euterpe oleracea	-53.049867	2.766852
Euterpe oleracea	-52.794565	2.865048
Euterpe oleracea	-53.123453	2.733408
Euterpe oleracea	-53.406748	3.15909
Euterpe oleracea	-52.914803	2.773993
Euterpe oleracea	-76.723012	3.94691
Euterpe oleracea	-49.575407	-1.760033
Euterpe oleracea	-50.347925	-1.787762
Euterpe oleracea	-50.652473	-1.50499
Euterpe oleracea	-50.87676	-1.165095
Euterpe oleracea	-49.584417	-1.76215
Euterpe oleracea	-50.480968	-1.692813
Euterpe oleracea	-56.094862	-9.945935
Euterpe oleracea	-74.784417	7.92575
Euterpe oleracea	-74.779694	7.915222
Euterpe oleracea	-54.353295	5.136045
Euterpe oleracea	-54.44763	2.2325
Euterpe oleracea	-69.97423	1.19965
Euterpe oleracea	-77.16653	3.9442
Euterpe oleracea	-76.891843	3.832318
Euterpe oleracea	-76.644222	5.601111
Euterpe oleracea	-48.851667	-1.778889
Euterpe oleracea	-53.658827	5.225982
Euterpe oleracea	-48.582705	-1.424911
Euterpe oleracea	-77.173833	8.432333
Euterpe oleracea	-52.532639	4.918118
Euterpe oleracea	-53.72569	4.94635
Euterpe oleracea	-53.7546	5.15062
Euterpe oleracea	-76.673778	5.023667
Euterpe oleracea	-34.959126	-6.994124
Euterpe oleracea	-78.962401	1.168886
Euterpe oleracea	-76.633333	5.683333
Euterpe oleracea	-52.63103	5.04285
Euterpe oleracea	-53.77619	2.37986
Euterpe oleracea	-52.35718	4.18786
Euterpe oleracea	-53.21477	2.34632
Euterpe oleracea	-53.36744	3.18012
Euterpe oleracea	-54.18722	4.84694
Euterpe oleracea	-78.768196	0.000429
Euterpe oleracea	-76.72	5.4
Euterpe oleracea	-53.965	5.295
Euterpe oleracea	-77.25	4.11
Euterpe oleracea	-77.18	4.06
Euterpe oleracea	-77.14	4.03
Euterpe oleracea	-77.21	3.99
Euterpe oleracea	-77.268	4.09
Euterpe oleracea	-61.141951	1.293437
Euterpe oleracea	-52.98799	5.12955
Euterpe oleracea	-52.97958	5.30208
Euterpe oleracea	-53.90449	3.5355
Euterpe oleracea	-52.46494	4.62556
Euterpe oleracea	-53.87387	5.5053
Euterpe oleracea	-75.320472	8.416528
Euterpe oleracea	-54.07424	4.97064
Euterpe oleracea	-51.81126	4.182
Euterpe oleracea	-66.916806	1.334167
Euterpe oleracea	-51.853719	3.829565
Euterpe oleracea	-67.101167	1.901278
Euterpe oleracea	-48.2825	-2.478889
Euterpe oleracea	-49.305278	-1.58
Euterpe oleracea	-73.996111	6.412778
Euterpe oleracea	-39.171667	-14.177778
Euterpe oleracea	-52.45087	4.96101
Euterpe oleracea	-52.23741	4.0561
Euterpe oleracea	-52.43035	3.7973
Euterpe oleracea	-54.18634	3.96514
Euterpe oleracea	-56.677	2.378
Euterpe oleracea	-84.00361	10.43138
Euterpe oleracea	-53.24865	4.67709
Euterpe oleracea	-76.56325	5.25301
Euterpe oleracea	-52.18334	4.66281
Euterpe oleracea	-52.95753	3.30391
Euterpe oleracea	-53.42478	2.82588
Euterpe oleracea	-74.386111	6.476111
Euterpe oleracea	-78.5675	1.400556
Euterpe oleracea	-55.5025	-15.618611
Euterpe oleracea	-55.220556	-11.551111
Euterpe oleracea	-77.346501	3.327226
Euterpe oleracea	-75.5741	8.04929
Euterpe oleracea	-76.6325	5.511944
Euterpe oleracea	-76.141944	8.059167
Euterpe oleracea	-73.593442	7.121687
Euterpe oleracea	-73.567675	7.128529
Euterpe oleracea	-45.250833	-3.491944
Euterpe oleracea	-78.705	1.535278
Euterpe oleracea	-77.417222	3.254167
