spp	x	y
Bertholletia excelsa	-59.778864	-2.419299
Bertholletia excelsa	-67.757931	-9.710596
Bertholletia excelsa	-56.556323	-9.498262
Bertholletia excelsa	-50.349219	-5.940402
Bertholletia excelsa	-66.065578	-10.851204
Bertholletia excelsa	-65.826151	-11.013596
Bertholletia excelsa	-70.026679	-12.596278
Bertholletia excelsa	-64.689286	-3.389539
Bertholletia excelsa	-64.603787	-3.278724
Bertholletia excelsa	-64.680598	-3.285104
Bertholletia excelsa	-57.800007	-9.910901
Bertholletia excelsa	-65.78034	-10.885686
Bertholletia excelsa	-69.94068	-4.212023
Bertholletia excelsa	-55.656066	-3.21952
Bertholletia excelsa	-67.990692	-9.810689
Bertholletia excelsa	-59.868798	-3.182904
Bertholletia excelsa	-66.003963	-11.134504
Bertholletia excelsa	-66.131427	-11.169574
Bertholletia excelsa	-66.049731	-11.223408
Bertholletia excelsa	-61.345531	10.699922
Bertholletia excelsa	-60.104923	-2.889837
Bertholletia excelsa	-64.404167	-9.348611
Bertholletia excelsa	-49.4923	-2.454533
Bertholletia excelsa	-59.868037	-3.069611
Bertholletia excelsa	-53.908725	-3.042808
Bertholletia excelsa	-55.845619	-9.48602
Bertholletia excelsa	-55.864381	-9.547336
Bertholletia excelsa	-53.931206	-3.034417
Bertholletia excelsa	-53.370219	-3.547578
Bertholletia excelsa	-53.316944	-3.527778
Bertholletia excelsa	-53.760567	-3.556311
Bertholletia excelsa	-58.572985	-10.109729
Bertholletia excelsa	-58.415258	-10.155776
Bertholletia excelsa	-53.767581	-3.534767
Bertholletia excelsa	-53.800833	-3.494447
Bertholletia excelsa	-67.677093	-10.175072
Bertholletia excelsa	-48.120074	-2.043181
Bertholletia excelsa	-64.103199	-11.907289
Bertholletia excelsa	-67.76306	-10.127239
Bertholletia excelsa	-55.991777	-9.832081
Bertholletia excelsa	-71.238297	-11.990424
Bertholletia excelsa	-64.91722	-3.126462
Bertholletia excelsa	-48.152222	-2.418889
Bertholletia excelsa	-72.610986	-7.632438
Bertholletia excelsa	-57.890654	-9.903447
Bertholletia excelsa	-68.35813	-10.487815
Bertholletia excelsa	-65.870582	-10.880603
Bertholletia excelsa	-57.289986	3.273014
Bertholletia excelsa	-57.117675	2.776403
Bertholletia excelsa	-69.082862	-12.654057
Bertholletia excelsa	-69.564041	-12.808628
