spp	x	y
Iriartea deltoidea	-71.365389	-12.871607
Iriartea deltoidea	-79.192061	-0.243669
Iriartea deltoidea	-72.716157	-7.563307
Iriartea deltoidea	-71.253763	-8.040449
Iriartea deltoidea	-71.395349	-12.83913
Iriartea deltoidea	-73.293053	-3.624498
Iriartea deltoidea	-83.820132	10.163725
Iriartea deltoidea	-72.019168	-7.818943
Iriartea deltoidea	-79.193995	0.543013
Iriartea deltoidea	-69.517858	-12.915244
Iriartea deltoidea	-76.435997	-0.542478
Iriartea deltoidea	-77.422962	-2.825529
Iriartea deltoidea	-71.232447	-12.655132
Iriartea deltoidea	-69.278238	-12.927128
Iriartea deltoidea	-77.445663	-0.136591
Iriartea deltoidea	-77.827897	-1.839688
Iriartea deltoidea	-83.534311	8.677886
Iriartea deltoidea	-84.616993	10.416034
Iriartea deltoidea	-72.917161	-1.160056
Iriartea deltoidea	-77.428464	-0.548247
Iriartea deltoidea	-77.415817	-0.605722
Iriartea deltoidea	-71.239599	-11.976778
Iriartea deltoidea	-83.206012	8.707952
Iriartea deltoidea	-76.819222	-0.439663
Iriartea deltoidea	-76.435586	-0.538003
Iriartea deltoidea	-69.406134	-12.82786
Iriartea deltoidea	-76.409303	-0.481528
Iriartea deltoidea	-79.537616	-0.089567
Iriartea deltoidea	-77.168472	-1.164664
Iriartea deltoidea	-77.68873	-1.33206
Iriartea deltoidea	-78.889855	0.300433
Iriartea deltoidea	-76.708064	1.087828
Iriartea deltoidea	-73.85688	3.750722
Iriartea deltoidea	-79.663033	0.376997
Iriartea deltoidea	-76.30797	-6.413428
Iriartea deltoidea	-79.091792	-0.016306
Iriartea deltoidea	-84.06715	10.453589
Iriartea deltoidea	-73.583138	-12.947653
Iriartea deltoidea	-78.114814	-2.301816
Iriartea deltoidea	-57.077732	-9.210516
Iriartea deltoidea	-73.557465	4.32864
Iriartea deltoidea	-79.840861	-3.575391
Iriartea deltoidea	-79.450429	-2.623075
Iriartea deltoidea	-78.884551	0.271395
