spp	x	y
Eschweilera coriacea	-78.31666	-4.91666
Eschweilera coriacea	-67.49083	2.86444
Eschweilera coriacea	-69.4191667	-12.6563889
Eschweilera coriacea	-78.32	-5.04
Eschweilera coriacea	-73.5	-3.83333
Eschweilera coriacea	-67.0391666	1.9119444
Eschweilera coriacea	-67.08916	2.08305
Eschweilera coriacea	-73.4486111	-3.9816667
Eschweilera coriacea	-72.91666	-4.13333
Eschweilera coriacea	-72.8297223	-8.1341666
Eschweilera coriacea	-72.40555	-3.69166
Eschweilera coriacea	-70.25	-3.78333
Eschweilera coriacea	-72.9166667	-3.3333333
Eschweilera coriacea	-73.58333	-4.48333
Eschweilera coriacea	-72.91666	-3.33333
Eschweilera coriacea	-75.3	-10.33333
Eschweilera coriacea	-73.41666	-3.83333
Eschweilera coriacea	-73.5	-3.86666
Eschweilera coriacea	-73.58333	-3.91666
Eschweilera coriacea	-64.66666	-17.08333
Eschweilera coriacea	-73.5	-4.16666
Eschweilera coriacea	-74.91666	8.33333
Eschweilera coriacea	-64.76666	-17
Eschweilera coriacea	-72.83333	-3.7
Eschweilera coriacea	-69.83333	-13.5
Eschweilera coriacea	-77.03333	-0.46666
Eschweilera coriacea	-77	-0.43333
Eschweilera coriacea	-77.08333	-0.33333
Eschweilera coriacea	-72.83333	-3.46666
Eschweilera coriacea	-70.25	-3.7
Eschweilera coriacea	-75.08333	8.06666
Eschweilera coriacea	-70	-3.03333
Eschweilera coriacea	-70.76666	-1.46666
Eschweilera coriacea	-47.98333	-1.5
Eschweilera coriacea	-66.76666	-10.65
Eschweilera coriacea	-76.9166667	-2.8333333
Eschweilera coriacea	-74.95889	6.011111
Eschweilera coriacea	-74.937778	5.999444
Eschweilera coriacea	-69.71666	-12.81666
Eschweilera coriacea	-77.66666	-3.83333
Eschweilera coriacea	-73.75	-4.91666
Eschweilera coriacea	-72.83333	-3.41666
Eschweilera coriacea	-77.13333	3.93333
Eschweilera coriacea	-65.66666	-9.83333
Eschweilera coriacea	-75.78333	-1.01666
Eschweilera coriacea	-72.75	-4.25
Eschweilera coriacea	-77.0166667	-0.45
Eschweilera coriacea	-76.21666	-0.95
Eschweilera coriacea	-72.0516667	-3.4880555
Eschweilera coriacea	-72.96666	-3.5
Eschweilera coriacea	-73.3666667	-4.1666667
Eschweilera coriacea	-72.55	-3.41666
Eschweilera coriacea	-73.33333	-4.16666
Eschweilera coriacea	-77.7480555	-4.0375
Eschweilera coriacea	-77.4166667	-1.5666667
Eschweilera coriacea	-73.5333333	-4.5
Eschweilera coriacea	-64.55	2.93333
Eschweilera coriacea	-59.72777	2.40722
Eschweilera coriacea	-65.23333	3.08333
Eschweilera coriacea	-73.75	-4.98333
Eschweilera coriacea	-64.56666	5.15
Eschweilera coriacea	-64.83333	-17.33333
Eschweilera coriacea	-58.75	5.33333
Eschweilera coriacea	-65.06666	6.66666
Eschweilera coriacea	-45.66666	-3
Eschweilera coriacea	-48.58333	-2.66666
Eschweilera coriacea	-69.26138	-10.94138
Eschweilera coriacea	-72.78333	-8.31666
Eschweilera coriacea	-58.7	4.71666
Eschweilera coriacea	-50.18333	-0.7
Eschweilera coriacea	-77.7183334	-3.9166667
Eschweilera coriacea	-77.7	-3.9166667
Eschweilera coriacea	-55.2	5.53333
Eschweilera coriacea	-55.43472	3.96805
Eschweilera coriacea	-73.46416	-4.12472
Eschweilera coriacea	-78.3166667	-4.9166667
Eschweilera coriacea	-72.91306	-3.25591
Eschweilera coriacea	-71.26267	-12.64957
Eschweilera coriacea	-70.08864	-12.57086
Eschweilera coriacea	-70.10876	-12.50114
Eschweilera coriacea	-47.352798	-2.99583
Eschweilera coriacea	-52.206402	-3.20333
Eschweilera coriacea	-59.9114	0.950556
Eschweilera coriacea	-49.117802	-5.36861
Eschweilera coriacea	-54.708302	-2.44306
Eschweilera coriacea	-46.139999	-1.19667
Eschweilera coriacea	-48.80288	-2.15188
Eschweilera coriacea	-48.2633	-1.2542
Eschweilera coriacea	-56.52	4.45
Eschweilera coriacea	-54.937199	-2.63639
Eschweilera coriacea	-62.05	-1.01
Eschweilera coriacea	-48.15473	-1.21191
Eschweilera coriacea	-47.38147	-3.07265
Eschweilera coriacea	-64.2732	-9.1612
Eschweilera coriacea	-48.2503	-1.4104
Eschweilera coriacea	-49.00585	-3.04196
Eschweilera coriacea	-64.4902	-9.3138
Eschweilera coriacea	-49.2701	-2.3335
Eschweilera coriacea	-48.244701	-1.36139
Eschweilera coriacea	-48.47881	-2.1059
Eschweilera coriacea	-48.79447	-2.1805
Eschweilera coriacea	-65.68	3.82
Eschweilera coriacea	-55.214119	4.854971
Eschweilera coriacea	-73.5	-4.17
Eschweilera coriacea	-73.75	-4.83
Eschweilera coriacea	-77.67	-3.83
Eschweilera coriacea	-64.82	4.98
Eschweilera coriacea	-55.11	4.57
Eschweilera coriacea	-66.833	6.55
Eschweilera coriacea	-64.12	4.74
Eschweilera coriacea	-62.27	5.92
Eschweilera coriacea	-63.4	4.97
Eschweilera coriacea	-62.22	5.92
Eschweilera coriacea	-73.5	-4.5
Eschweilera coriacea	-76.1111	-12.5692
Eschweilera coriacea	-68.6028	10.23
Eschweilera coriacea	-62.9844	-6.6622
Eschweilera coriacea	-69.0047	-10.7186
Eschweilera coriacea	-75.65367	1.67439
Eschweilera coriacea	-45.9635328	-3.1404534
Eschweilera coriacea	-75.9	1.682777778
Eschweilera coriacea	-75.9239	-0.6925
Eschweilera coriacea	-52.5854588	-7.2040035
Eschweilera coriacea	-46.43	-2.72
Eschweilera coriacea	-46.08	-3.12
Eschweilera coriacea	-45.25	-3.5
Eschweilera coriacea	-52.52	-4.82
Eschweilera coriacea	-46.02	-1.1953
Eschweilera coriacea	-46.1167	-1.2
Eschweilera coriacea	-45.938086	-3.166032
Eschweilera coriacea	-45.3717	-1.6633
Eschweilera coriacea	-48.0768585	-5.7431149
Eschweilera coriacea	-45.75	-2.92
