spp	x	y
Licania apetala	-64.91027	7.62861
Licania apetala	-67.75	5.33333
Licania apetala	-68.08333	6.56666
Licania apetala	-66.11666	7.28472
Licania apetala	-59.5	2.83333
Licania apetala	-66.28333	2.16666
Licania apetala	-67.05	1.93333
Licania apetala	-51.61666	0.16666
Licania apetala	-67.43166	8.765
Licania apetala	-53.2	3.6166667
Licania apetala	-65.38333	-10.8
Licania apetala	-67.66666	4.73333
Licania apetala	-67.70472	4.74138
Licania apetala	-67	-1
Licania apetala	-66	-1
Licania apetala	-65.0166667	1.2
Licania apetala	-73.33333	-3.66666
Licania apetala	-73.6677778	-4.9072222
Licania apetala	-49.8083333	-8.9916666
Licania apetala	-64.9155556	-2.9830556
Licania apetala	-56.45	-1.7
Licania apetala	-60.31667	-2.63333
Licania apetala	-54.81983	4.87183
Licania apetala	-54.25	3.21667
Licania apetala	-48.4172223	-10.7080556
Licania apetala	-55.1055556	-19.2991666
Licania apetala	-53.3697223	-18.2958333
Licania apetala	-64.7116667	-9.2847222
Licania apetala	-60.0728345	-1.8828078
Licania apetala	-66.9944	-1.8861
Licania apetala	-67.5	-1.5
Licania apetala	-68.5042	-10.6519
Licania apetala	-45.25	-3.5
Licania apetala	-61.718056	-1.879167
Licania apetala	-63.555278	-8.368611
Licania apetala	-41.0361111	-4.1130556
Licania apetala	-50.140301	-15.9344
Licania apetala	-50.8158333	-12.1122222
Licania apetala	-52.009998	-2.88
Licania apetala	-53.8153	-22.304701
Licania apetala	-48.5	-16.333333
Licania apetala	-59.966667	-2.883333
Licania apetala	-53.393611	-13.1
Licania apetala	-50.5	-10.5
Licania apetala	-46.083333	-3.75
Licania apetala	-71.278128	5.249238
Licania apetala	-71.328563	5.214569
Licania apetala	-71.265936	5.286619
Licania apetala	-71.37443	5.240505
Licania apetala	-71.386715	5.237109
Licania apetala	-71.373992	5.252202
Licania apetala	-75.066435	5.990884
Licania apetala	-71.354517	4.202635
Licania apetala	-72.262822	3.45047
Licania apetala	-73.587202	3.88535
Licania apetala	-73.42212	3.53152
Licania apetala	-75.517536	1.64565
Licania apetala	-72.05029	5.894708
Licania apetala	-72.1498	5.781327
Licania apetala	-72.18251	5.748137
Licania apetala	-72.16772	5.822056
Licania apetala	-72.401892	4.31122
Licania apetala	-72.52132	4.291258
Licania apetala	-71.841469	4.69958
Licania apetala	-71.870588	4.758388
Licania apetala	-71.837269	4.712114
Licania apetala	-72.763707	4.502665
Licania apetala	-72.7987	4.432549
Licania apetala	-72.736586	4.476117
Licania apetala	-72.705877	4.519988
Licania apetala	-72.600604	4.467683
Licania apetala	-48.009167	-5.319667
Licania apetala	-72.733618	4.447632
Licania apetala	-72.89696	4.422007
Licania apetala	-72.819907	4.369527
Licania apetala	-59.509444	-10.06
Licania apetala	-76.284778	0.541189
Licania apetala	-69.98893	5.23217
Licania apetala	-45.366667	-4.543889
Licania apetala	-56.34	-12.6
Licania apetala	-74.0199	7.164167
Licania apetala	-74.1032	7.104933
Licania apetala	-68.475417	5.568028
Licania apetala	-70.799106	6.991439
Licania apetala	-61.683889	-1.684444
Licania apetala	-61.718056	-1.729167
Licania apetala	-71.7294	-1.90566
Licania apetala	-71.45938	-2.17568
Licania apetala	-72.619181	4.513469
Licania apetala	-72.630961	4.516118
Licania apetala	-72.559116	4.442961
Licania apetala	-72.543801	4.413654
Licania apetala	-67.4925	6.894722
Licania apetala	-49.55675	-2.154028
Licania apetala	-63.555278	-8.551944
Licania apetala	-72.583669	3.598408
Licania apetala	-69.97423	-2.98577
Licania apetala	-71.32436	0.92963
Licania apetala	-70.37927	-2.3107
Licania apetala	-71.32436	1.06464
Licania apetala	-71.59439	4.30496
Licania apetala	-73.88962	6.33017
Licania apetala	-70.91932	0.92963
Licania apetala	-70.91932	4.98003
Licania apetala	-72.47869	8.4298
Licania apetala	-73.75461	9.30046
Licania apetala	-71.946367	4.9748
Licania apetala	-74.786422	7.928422
Licania apetala	-73.770617	9.096384
Licania apetala	-69.71475	6.232639
Licania apetala	-69.97423	1.19965
Licania apetala	-70.78431	-0.01547
Licania apetala	-72.80951	-1.09558
Licania apetala	-67.668111	5.508306
Licania apetala	-67.8557	5.246378
Licania apetala	-56.191111	-1.583056
Licania apetala	-71.894917	6.360389
Licania apetala	-71.849483	6.500144
Licania apetala	-71.070108	6.81935
Licania apetala	-72.425	-0.241667
Licania apetala	-48.471667	-2.073611
Licania apetala	-42.260278	-4.250556
Licania apetala	-61.737778	0.505556
Licania apetala	-61.746667	1.059167
Licania apetala	-61.660278	0.801389
Licania apetala	-61.75	0.4775
Licania apetala	-63.066667	-9.183333
Licania apetala	-60.4875	-2.8325
Licania apetala	-61.737778	-0.505556
Licania apetala	-73.778425	7.422236
Licania apetala	-73.579577	8.602841
Licania apetala	-73.223469	8.598649
Licania apetala	-55.132	4.80367
Licania apetala	-76.631232	-2.466212
Licania apetala	-75.697951	-0.313679
Licania apetala	-47.921389	-14.226944
Licania apetala	-78.90712	-4.610416
Licania apetala	-72.4094	-0.2533
Licania apetala	-72.1022	-0.0153
Licania apetala	-72.1253	-0.0072
Licania apetala	-53.41397	4.59457
Licania apetala	-75.320472	8.416528
Licania apetala	-69.04777	-12.53273
Licania apetala	-71.665806	4.828944
Licania apetala	-70.08509	-12.57138
Licania apetala	-72.825444	5.056889
Licania apetala	-71.295472	6.037194
Licania apetala	-57.420833	-18.274444
Licania apetala	-38.936944	-12.933889
Licania apetala	-70.230839	6.326134
Licania apetala	-70.257524	6.338374
Licania apetala	-60.846944	-2.535833
Licania apetala	-74.838	6.21749
Licania apetala	-47.560833	-16.466111
Licania apetala	-75.163917	8.271167
Licania apetala	-72.454406	8.033444
Licania apetala	-72.461194	7.99025
Licania apetala	-69.15	-12.58333
Licania apetala	-53.24865	4.67709
Licania apetala	-66.542417	1.471611
Licania apetala	-66.543	1.791389
Licania apetala	-75.10583	-10.44555
Licania apetala	-75.10833	-10.49277
Licania apetala	-42.837778	-10.833611
Licania apetala	-75.09111	-10.38694
Licania apetala	-42.893611	-10.894167
Licania apetala	-68.024444	5.355556
Licania apetala	-67.009	4.002
Licania apetala	-66.467	4.133
Licania apetala	-67.067	3.96
Licania apetala	-66.985	3.887
Licania apetala	-37.516667	-11.733333
Licania apetala	-37.516667	-11.516667
Licania apetala	-75	-4
Licania apetala	-72.081139	-0.652389
Licania apetala	-59.58	-2.53
Licania apetala	-65.766667	5.35
