spp	x	y
Euterpe precatoria	-75.0505	5.4881
Euterpe precatoria	-75.258628	6.501316
Euterpe precatoria	-75.311777	6.790716
Euterpe precatoria	-69.7042	5.25006
Euterpe precatoria	-74.29466	-0.01547
Euterpe precatoria	-72.53948	-1.77064
Euterpe precatoria	-74.6997	0.38957
Euterpe precatoria	-69.97423	4.71
Euterpe precatoria	-69.43417	5.11504
Euterpe precatoria	-71.7294	-1.90566
Euterpe precatoria	-74.42967	-0.2855
Euterpe precatoria	-69.29916	5.92513
Euterpe precatoria	-72.13444	-1.77064
Euterpe precatoria	-68.157167	5.883417
Euterpe precatoria	-74.614319	6.056954
Euterpe precatoria	-74.616235	6.165115
Euterpe precatoria	-74.623715	6.089096
Euterpe precatoria	-75.251661	6.020507
Euterpe precatoria	-75.141762	6.037843
Euterpe precatoria	-67.540278	6.930556
Euterpe precatoria	-75.000569	5.814278
Euterpe precatoria	-75.226028	5.798944
Euterpe precatoria	-69.765083	6.422111
Euterpe precatoria	-62.054694	-3.822111
Euterpe precatoria	-61.670972	-3.627361
Euterpe precatoria	-74.971639	5.768611
Euterpe precatoria	-65.929855	-10.987989
Euterpe precatoria	-72.426944	0.080556
Euterpe precatoria	-75.264587	7.065119
Euterpe precatoria	-66.088083	-11.080359
Euterpe precatoria	-75.10622	5.966468
Euterpe precatoria	-75.187361	5.888667
Euterpe precatoria	-72.823982	-12.249761
Euterpe precatoria	-72.47869	8.4298
Euterpe precatoria	-74.6997	7.14025
Euterpe precatoria	-72.40447	3.76491
Euterpe precatoria	-70.6493	-2.04067
Euterpe precatoria	-69.83921	-2.85075
Euterpe precatoria	-72.26946	3.35987
Euterpe precatoria	-69.97423	-2.44571
Euterpe precatoria	-74.15965	1.73971
Euterpe precatoria	-70.91932	0.92963
Euterpe precatoria	-76.58989	5.52008
Euterpe precatoria	-70.37927	-2.3107
Euterpe precatoria	-69.97423	-2.98577
Euterpe precatoria	-73.88962	1.60469
Euterpe precatoria	-73.07954	7.54529
Euterpe precatoria	-76.7249	5.92513
Euterpe precatoria	-84.02203	10.423268
Euterpe precatoria	-73.252944	4.87244
Euterpe precatoria	-76.430762	-0.526078
Euterpe precatoria	-56.095066	-9.945569
Euterpe precatoria	-75.176105	6.027725
Euterpe precatoria	-66.062726	-11.2298
Euterpe precatoria	-75.332252	5.953662
Euterpe precatoria	-77.347377	0.03528
Euterpe precatoria	-73.776889	9.29725
Euterpe precatoria	-72.97975	4.861694
Euterpe precatoria	-71.964786	6.965897
Euterpe precatoria	-69.712025	6.265156
Euterpe precatoria	-75.147868	5.931956
Euterpe precatoria	-75.223472	5.85236
Euterpe precatoria	-75.363889	-10.598889
Euterpe precatoria	-71.7294	-0.69054
Euterpe precatoria	-72.53948	2.6848
Euterpe precatoria	-72.80951	3.35987
Euterpe precatoria	-69.97423	4.43998
Euterpe precatoria	-72.53948	3.35987
Euterpe precatoria	-76.7249	0.92963
Euterpe precatoria	-72.13444	2.81981
Euterpe precatoria	-73.61959	7.00523
Euterpe precatoria	-72.6745	2.27976
Euterpe precatoria	-70.91932	4.30496
Euterpe precatoria	-71.59439	4.57499
Euterpe precatoria	-70.91932	0.25456
Euterpe precatoria	-55.997389	-9.894944
Euterpe precatoria	-73.25608	-3.784615
Euterpe precatoria	-83.363972	8.788889
Euterpe precatoria	-80.665833	8.823472
Euterpe precatoria	-77.232	8.232778
Euterpe precatoria	-69.032226	-12.606276
Euterpe precatoria	-71.072939	6.820922
Euterpe precatoria	-76.321667	6.4475
